"","SiteID","Total_Vessels","Begin_Hour_loc","Begin_Date_loc","ves_yn","Weekday","Week","Month","Day_month","trans_inside","man_inside","total_inside"
"303","Cod Grounds",0,23,2019-04-29,"N","Monday",17,4,29,NA,NA,NA
"304","Cod Grounds",0,0,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"305","Cod Grounds",0,1,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"306","Cod Grounds",0,2,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"307","Cod Grounds",0,3,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"308","Cod Grounds",0,4,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"309","Cod Grounds",0,5,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"310","Cod Grounds",1,6,2019-04-30,"Y","Tuesday",18,4,30,NA,NA,NA
"311","Cod Grounds",1,7,2019-04-30,"Y","Tuesday",18,4,30,NA,NA,NA
"312","Cod Grounds",0,8,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"313","Cod Grounds",1,9,2019-04-30,"Y","Tuesday",18,4,30,NA,NA,NA
"314","Cod Grounds",1,10,2019-04-30,"Y","Tuesday",18,4,30,NA,NA,NA
"315","Cod Grounds",1,11,2019-04-30,"Y","Tuesday",18,4,30,NA,NA,NA
"316","Cod Grounds",0,12,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"317","Cod Grounds",0,13,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"318","Cod Grounds",0,14,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"319","Cod Grounds",0,15,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"320","Cod Grounds",0,16,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"321","Cod Grounds",0,17,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"322","Cod Grounds",0,18,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"323","Cod Grounds",0,19,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"324","Cod Grounds",0,20,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"325","Cod Grounds",0,21,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"326","Cod Grounds",0,22,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"327","Cod Grounds",0,23,2019-04-30,"N","Tuesday",18,4,30,NA,NA,NA
"328","Cod Grounds",0,0,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"329","Cod Grounds",0,1,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"330","Cod Grounds",0,2,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"331","Cod Grounds",0,3,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"332","Cod Grounds",0,4,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"333","Cod Grounds",0,5,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"334","Cod Grounds",3,6,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"335","Cod Grounds",0,7,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"336","Cod Grounds",1,8,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"337","Cod Grounds",1,9,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"338","Cod Grounds",1,10,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"339","Cod Grounds",1,11,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"340","Cod Grounds",0,12,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"341","Cod Grounds",0,13,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"342","Cod Grounds",0,14,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"343","Cod Grounds",0,15,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"344","Cod Grounds",1,16,2019-05-01,"Y","Wednesday",18,5,1,NA,NA,NA
"345","Cod Grounds",0,17,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"346","Cod Grounds",0,18,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"347","Cod Grounds",0,19,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"348","Cod Grounds",0,20,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"349","Cod Grounds",0,21,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"350","Cod Grounds",0,22,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"351","Cod Grounds",0,23,2019-05-01,"N","Wednesday",18,5,1,NA,NA,NA
"352","Cod Grounds",0,0,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"353","Cod Grounds",1,1,2019-05-02,"Y","Thursday",18,5,2,NA,NA,NA
"354","Cod Grounds",0,2,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"355","Cod Grounds",0,3,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"356","Cod Grounds",0,4,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"357","Cod Grounds",0,5,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"358","Cod Grounds",0,6,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"359","Cod Grounds",0,7,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"360","Cod Grounds",0,8,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"361","Cod Grounds",0,9,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"362","Cod Grounds",0,10,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"363","Cod Grounds",0,11,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"364","Cod Grounds",0,12,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"365","Cod Grounds",0,13,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"366","Cod Grounds",1,14,2019-05-02,"Y","Thursday",18,5,2,NA,NA,NA
"367","Cod Grounds",0,15,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"368","Cod Grounds",0,16,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"369","Cod Grounds",0,17,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"370","Cod Grounds",0,18,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"371","Cod Grounds",0,19,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"372","Cod Grounds",0,20,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"373","Cod Grounds",0,21,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"374","Cod Grounds",0,22,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"375","Cod Grounds",0,23,2019-05-02,"N","Thursday",18,5,2,NA,NA,NA
"376","Cod Grounds",0,0,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"377","Cod Grounds",0,1,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"378","Cod Grounds",0,2,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"379","Cod Grounds",0,3,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"380","Cod Grounds",0,4,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"381","Cod Grounds",0,5,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"382","Cod Grounds",0,6,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"383","Cod Grounds",0,7,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"384","Cod Grounds",0,8,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"385","Cod Grounds",0,9,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"386","Cod Grounds",0,10,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"387","Cod Grounds",0,11,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"388","Cod Grounds",0,12,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"389","Cod Grounds",0,13,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"390","Cod Grounds",0,14,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"391","Cod Grounds",0,15,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"392","Cod Grounds",0,16,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"393","Cod Grounds",0,17,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"394","Cod Grounds",0,18,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"395","Cod Grounds",0,19,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"396","Cod Grounds",0,20,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"397","Cod Grounds",0,21,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"398","Cod Grounds",0,22,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"399","Cod Grounds",0,23,2019-05-03,"N","Friday",18,5,3,NA,NA,NA
"400","Cod Grounds",0,0,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"401","Cod Grounds",0,1,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"402","Cod Grounds",0,2,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"403","Cod Grounds",0,3,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"404","Cod Grounds",0,4,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"405","Cod Grounds",0,5,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"406","Cod Grounds",0,6,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"407","Cod Grounds",0,7,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"408","Cod Grounds",1,8,2019-05-04,"Y","Saturday",18,5,4,1,0,1
"409","Cod Grounds",0,9,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"410","Cod Grounds",0,10,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"411","Cod Grounds",0,11,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"412","Cod Grounds",0,12,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"413","Cod Grounds",0,13,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"414","Cod Grounds",1,14,2019-05-04,"Y","Saturday",18,5,4,NA,NA,NA
"415","Cod Grounds",0,15,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"416","Cod Grounds",0,16,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"417","Cod Grounds",0,17,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"418","Cod Grounds",0,18,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"419","Cod Grounds",0,19,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"420","Cod Grounds",0,20,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"421","Cod Grounds",0,21,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"422","Cod Grounds",0,22,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"423","Cod Grounds",0,23,2019-05-04,"N","Saturday",18,5,4,NA,NA,NA
"424","Cod Grounds",0,0,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"425","Cod Grounds",0,1,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"426","Cod Grounds",0,2,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"427","Cod Grounds",0,3,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"428","Cod Grounds",0,4,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"429","Cod Grounds",0,5,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"430","Cod Grounds",1,6,2019-05-05,"Y","Sunday",18,5,5,NA,NA,NA
"431","Cod Grounds",0,7,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"432","Cod Grounds",0,8,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"433","Cod Grounds",0,9,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"434","Cod Grounds",0,10,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"435","Cod Grounds",0,11,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"436","Cod Grounds",0,12,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"437","Cod Grounds",0,13,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"438","Cod Grounds",0,14,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"439","Cod Grounds",0,15,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"440","Cod Grounds",0,16,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"441","Cod Grounds",0,17,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"442","Cod Grounds",0,18,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"443","Cod Grounds",0,19,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"444","Cod Grounds",0,20,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"445","Cod Grounds",0,21,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"446","Cod Grounds",0,22,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"447","Cod Grounds",0,23,2019-05-05,"N","Sunday",18,5,5,NA,NA,NA
"448","Cod Grounds",0,0,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"449","Cod Grounds",0,1,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"450","Cod Grounds",0,2,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"451","Cod Grounds",0,3,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"452","Cod Grounds",0,4,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"453","Cod Grounds",0,5,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"454","Cod Grounds",0,6,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"455","Cod Grounds",0,7,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"456","Cod Grounds",0,8,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"457","Cod Grounds",0,9,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"458","Cod Grounds",0,10,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"459","Cod Grounds",0,11,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"460","Cod Grounds",0,12,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"461","Cod Grounds",0,13,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"462","Cod Grounds",0,14,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"463","Cod Grounds",0,15,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"464","Cod Grounds",0,16,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"465","Cod Grounds",0,17,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"466","Cod Grounds",0,18,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"467","Cod Grounds",0,19,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"468","Cod Grounds",0,20,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"469","Cod Grounds",1,21,2019-05-06,"Y","Monday",18,5,6,NA,NA,NA
"470","Cod Grounds",0,22,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"471","Cod Grounds",0,23,2019-05-06,"N","Monday",18,5,6,NA,NA,NA
"472","Cod Grounds",0,0,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"473","Cod Grounds",0,1,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"474","Cod Grounds",0,2,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"475","Cod Grounds",0,3,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"476","Cod Grounds",0,4,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"477","Cod Grounds",0,5,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"478","Cod Grounds",0,6,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"479","Cod Grounds",0,7,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"480","Cod Grounds",0,8,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"481","Cod Grounds",3,9,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"482","Cod Grounds",1,10,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"483","Cod Grounds",1,11,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"484","Cod Grounds",1,12,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"485","Cod Grounds",0,13,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"486","Cod Grounds",0,14,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"487","Cod Grounds",1,15,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"488","Cod Grounds",1,16,2019-05-07,"Y","Tuesday",19,5,7,1,0,1
"489","Cod Grounds",0,17,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"490","Cod Grounds",0,18,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"491","Cod Grounds",0,19,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"492","Cod Grounds",0,20,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"493","Cod Grounds",0,21,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"494","Cod Grounds",0,22,2019-05-07,"N","Tuesday",19,5,7,NA,NA,NA
"495","Cod Grounds",1,23,2019-05-07,"Y","Tuesday",19,5,7,NA,NA,NA
"496","Cod Grounds",0,0,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"497","Cod Grounds",1,1,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"498","Cod Grounds",0,2,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"499","Cod Grounds",0,3,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"500","Cod Grounds",0,4,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"501","Cod Grounds",0,5,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"502","Cod Grounds",0,6,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"503","Cod Grounds",2,7,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"504","Cod Grounds",1,8,2019-05-08,"Y","Wednesday",19,5,8,0,1,1
"505","Cod Grounds",1,9,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"506","Cod Grounds",1,10,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"507","Cod Grounds",1,11,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"508","Cod Grounds",0,12,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"509","Cod Grounds",1,13,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"510","Cod Grounds",1,14,2019-05-08,"Y","Wednesday",19,5,8,NA,NA,NA
"511","Cod Grounds",0,15,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"512","Cod Grounds",0,16,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"513","Cod Grounds",0,17,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"514","Cod Grounds",0,18,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"515","Cod Grounds",0,19,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"516","Cod Grounds",0,20,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"517","Cod Grounds",0,21,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"518","Cod Grounds",0,22,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"519","Cod Grounds",0,23,2019-05-08,"N","Wednesday",19,5,8,NA,NA,NA
"520","Cod Grounds",0,0,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"521","Cod Grounds",0,1,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"522","Cod Grounds",0,2,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"523","Cod Grounds",0,3,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"524","Cod Grounds",0,4,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"525","Cod Grounds",0,5,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"526","Cod Grounds",0,6,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"527","Cod Grounds",2,7,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"528","Cod Grounds",0,8,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"529","Cod Grounds",0,9,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"530","Cod Grounds",1,10,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"531","Cod Grounds",1,11,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"532","Cod Grounds",0,12,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"533","Cod Grounds",1,13,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"534","Cod Grounds",0,14,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"535","Cod Grounds",3,15,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"536","Cod Grounds",2,16,2019-05-09,"Y","Thursday",19,5,9,NA,NA,NA
"537","Cod Grounds",0,17,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"538","Cod Grounds",0,18,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"539","Cod Grounds",0,19,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"540","Cod Grounds",0,20,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"541","Cod Grounds",0,21,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"542","Cod Grounds",0,22,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"543","Cod Grounds",0,23,2019-05-09,"N","Thursday",19,5,9,NA,NA,NA
"544","Cod Grounds",0,0,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"545","Cod Grounds",0,1,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"546","Cod Grounds",0,2,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"547","Cod Grounds",0,3,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"548","Cod Grounds",0,4,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"549","Cod Grounds",0,5,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"550","Cod Grounds",0,6,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"551","Cod Grounds",0,7,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"552","Cod Grounds",0,8,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"553","Cod Grounds",1,9,2019-05-10,"Y","Friday",19,5,10,NA,NA,NA
"554","Cod Grounds",1,10,2019-05-10,"Y","Friday",19,5,10,NA,NA,NA
"555","Cod Grounds",0,11,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"556","Cod Grounds",0,12,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"557","Cod Grounds",0,13,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"558","Cod Grounds",0,14,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"559","Cod Grounds",0,15,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"560","Cod Grounds",0,16,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"561","Cod Grounds",0,17,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"562","Cod Grounds",0,18,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"563","Cod Grounds",0,19,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"564","Cod Grounds",0,20,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"565","Cod Grounds",0,21,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"566","Cod Grounds",0,22,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"567","Cod Grounds",0,23,2019-05-10,"N","Friday",19,5,10,NA,NA,NA
"568","Cod Grounds",0,0,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"569","Cod Grounds",0,1,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"570","Cod Grounds",0,2,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"571","Cod Grounds",0,3,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"572","Cod Grounds",0,4,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"573","Cod Grounds",0,5,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"574","Cod Grounds",0,6,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"575","Cod Grounds",0,7,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"576","Cod Grounds",1,8,2019-05-11,"Y","Saturday",19,5,11,NA,NA,NA
"577","Cod Grounds",0,9,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"578","Cod Grounds",0,10,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"579","Cod Grounds",0,11,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"580","Cod Grounds",0,12,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"581","Cod Grounds",0,13,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"582","Cod Grounds",0,14,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"583","Cod Grounds",0,15,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"584","Cod Grounds",0,16,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"585","Cod Grounds",0,17,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"586","Cod Grounds",0,18,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"587","Cod Grounds",0,19,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"588","Cod Grounds",0,20,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"589","Cod Grounds",0,21,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"590","Cod Grounds",0,22,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"591","Cod Grounds",0,23,2019-05-11,"N","Saturday",19,5,11,NA,NA,NA
"592","Cod Grounds",NA,0,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"593","Cod Grounds",NA,1,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"594","Cod Grounds",NA,2,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"595","Cod Grounds",NA,3,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"596","Cod Grounds",NA,4,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"597","Cod Grounds",NA,5,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"598","Cod Grounds",NA,6,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"599","Cod Grounds",NA,7,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"600","Cod Grounds",NA,8,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"601","Cod Grounds",NA,9,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"602","Cod Grounds",NA,10,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"603","Cod Grounds",NA,11,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"604","Cod Grounds",NA,12,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"605","Cod Grounds",NA,13,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"606","Cod Grounds",NA,14,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"607","Cod Grounds",NA,15,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"608","Cod Grounds",NA,16,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
"609","Cod Grounds",NA,17,2019-05-12,NA,"Sunday",19,5,12,NA,NA,NA
