"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"321",2022-01-25,8,0,NA,0,NA,"GEO"
"322",2022-01-25,9,0,NA,0,NA,"GEO"
"323",2022-01-25,10,0,NA,0,NA,"GEO"
"324",2022-01-25,11,0,NA,0,NA,"GEO"
"325",2022-01-25,12,0,NA,0,NA,"GEO"
"326",2022-01-25,13,0,NA,0,NA,"GEO"
"327",2022-01-25,14,0,NA,0,NA,"GEO"
"328",2022-01-25,15,0,NA,0,NA,"GEO"
"329",2022-01-25,16,0,NA,0,NA,"GEO"
"330",2022-01-25,17,0,NA,0,NA,"GEO"
"331",2022-01-25,18,0,NA,0,NA,"GEO"
"332",2022-01-25,19,0,NA,0,NA,"GEO"
"333",2022-01-25,20,0,NA,0,NA,"GEO"
"334",2022-01-25,21,0,NA,0,NA,"GEO"
"335",2022-01-25,22,0,NA,0,NA,"GEO"
"336",2022-01-25,23,1,0,0,"LTSA","GEO"
"337",2022-01-26,0,1,0,0,"LTSA","GEO"
"338",2022-01-26,1,2,0,0,"; LTSA","GEO"
"339",2022-01-26,2,0,0,1,"LTSA","GEO"
"340",2022-01-26,3,1,0,0,"LTSA","GEO"
"341",2022-01-26,4,1,0,0,"LTSA","GEO"
"342",2022-01-26,5,1,0,0,"LTSA","GEO"
"343",2022-01-26,6,0,0,1,"LTSA","GEO"
"344",2022-01-26,7,0,NA,0,NA,"GEO"
"345",2022-01-26,8,0,NA,0,NA,"GEO"
"346",2022-01-26,9,0,NA,0,NA,"GEO"
"347",2022-01-26,10,0,NA,0,NA,"GEO"
"348",2022-01-26,11,0,NA,0,NA,"GEO"
"349",2022-01-26,12,0,NA,0,NA,"GEO"
"350",2022-01-26,13,0,NA,0,NA,"GEO"
"351",2022-01-26,14,0,NA,0,NA,"GEO"
"352",2022-01-26,15,0,NA,0,NA,"GEO"
"353",2022-01-26,16,0,NA,0,NA,"GEO"
"354",2022-01-26,17,0,NA,0,NA,"GEO"
"355",2022-01-26,18,0,NA,0,NA,"GEO"
"356",2022-01-26,19,0,NA,0,NA,"GEO"
"357",2022-01-26,20,0,NA,0,NA,"GEO"
"358",2022-01-26,21,0,NA,0,NA,"GEO"
"359",2022-01-26,22,0,NA,0,NA,"GEO"
"360",2022-01-26,23,1,0,0,NA,"GEO"
"361",2022-01-27,0,0,NA,0,NA,"GEO"
"362",2022-01-27,1,0,NA,0,NA,"GEO"
"363",2022-01-27,2,1,0,0,"LTSA","GEO"
"364",2022-01-27,3,0,NA,0,NA,"GEO"
"365",2022-01-27,4,0,NA,0,NA,"GEO"
"366",2022-01-27,5,0,NA,0,NA,"GEO"
"367",2022-01-27,6,0,NA,0,NA,"GEO"
"368",2022-01-27,7,0,NA,0,NA,"GEO"
"369",2022-01-27,8,0,NA,0,NA,"GEO"
"370",2022-01-27,9,0,NA,0,NA,"GEO"
"371",2022-01-27,10,0,NA,0,NA,"GEO"
"372",2022-01-27,11,0,NA,0,NA,"GEO"
"373",2022-01-27,12,0,NA,0,NA,"GEO"
"374",2022-01-27,13,0,NA,0,NA,"GEO"
"375",2022-01-27,14,0,NA,0,NA,"GEO"
"376",2022-01-27,15,0,NA,0,NA,"GEO"
"377",2022-01-27,16,0,NA,0,NA,"GEO"
"378",2022-01-27,17,0,NA,0,NA,"GEO"
"379",2022-01-27,18,0,NA,0,NA,"GEO"
"380",2022-01-27,19,0,NA,0,NA,"GEO"
"381",2022-01-27,20,0,NA,0,NA,"GEO"
"382",2022-01-27,21,0,NA,0,NA,"GEO"
"383",2022-01-27,22,1,0,0,"LTSA","GEO"
"384",2022-01-27,23,0,0,1,NA,"GEO"
"385",2022-01-28,0,0,NA,0,NA,"GEO"
"386",2022-01-28,1,1,0,0,"LTSA","GEO"
"387",2022-01-28,2,0,NA,0,NA,"GEO"
"388",2022-01-28,3,1,0,0,"LTSA","GEO"
"389",2022-01-28,4,0,NA,0,NA,"GEO"
"390",2022-01-28,5,0,0,1,"LTSA","GEO"
"391",2022-01-28,6,0,NA,0,NA,"GEO"
"392",2022-01-28,7,0,NA,0,NA,"GEO"
"393",2022-01-28,8,1,0,0,"LTSA","GEO"
"394",2022-01-28,9,0,NA,0,NA,"GEO"
"395",2022-01-28,10,0,NA,0,NA,"GEO"
"396",2022-01-28,11,0,NA,0,NA,"GEO"
"397",2022-01-28,12,0,NA,0,NA,"GEO"
"398",2022-01-28,13,0,NA,0,NA,"GEO"
"399",2022-01-28,14,0,NA,0,NA,"GEO"
"400",2022-01-28,15,0,NA,0,NA,"GEO"
"401",2022-01-28,16,0,NA,0,NA,"GEO"
"402",2022-01-28,17,0,NA,0,NA,"GEO"
"403",2022-01-28,18,0,NA,0,NA,"GEO"
"404",2022-01-28,19,0,NA,0,NA,"GEO"
"405",2022-01-28,20,1,0,0,NA,"GEO"
"406",2022-01-28,21,2,0,0,"; LTSA","GEO"
"407",2022-01-28,22,3,0,1,"; ; ; LTSA","GEO"
"408",2022-01-28,23,1,0,0,NA,"GEO"
"409",2022-01-29,0,1,0,1,"LTSA; LTSA","GEO"
"410",2022-01-29,1,1,0,1,"LTSA; LTSA","GEO"
"411",2022-01-29,2,3,0,0,"; LTSA; LTSA","GEO"
"412",2022-01-29,3,2,0,1,"; ; LTSA","GEO"
"413",2022-01-29,4,2,0,0,"LTSA; LTSA","GEO"
"414",2022-01-29,5,1,0,0,"LTSA","GEO"
"415",2022-01-29,6,0,NA,0,NA,"GEO"
"416",2022-01-29,7,1,0,0,"LTSA","GEO"
"417",2022-01-29,8,1,0,0,NA,"GEO"
"418",2022-01-29,9,0,NA,0,NA,"GEO"
"419",2022-01-29,10,0,NA,0,NA,"GEO"
"420",2022-01-29,11,0,NA,0,NA,"GEO"
"421",2022-01-29,12,0,NA,0,NA,"GEO"
"422",2022-01-29,13,0,NA,0,NA,"GEO"
"423",2022-01-29,14,0,NA,0,NA,"GEO"
"424",2022-01-29,15,0,NA,0,NA,"GEO"
"425",2022-01-29,16,0,NA,0,NA,"GEO"
"426",2022-01-29,17,0,NA,0,NA,"GEO"
"427",2022-01-29,18,0,NA,0,NA,"GEO"
"428",2022-01-29,19,0,NA,0,NA,"GEO"
"429",2022-01-29,20,0,NA,0,NA,"GEO"
"430",2022-01-29,21,0,NA,0,NA,"GEO"
"431",2022-01-29,22,1,0,0,"LTSA","GEO"
"432",2022-01-29,23,0,NA,0,NA,"GEO"
"433",2022-01-30,0,0,NA,0,NA,"GEO"
"434",2022-01-30,1,0,NA,0,NA,"GEO"
"435",2022-01-30,2,3,0,0,"; ; ","GEO"
"436",2022-01-30,3,0,NA,0,NA,"GEO"
"437",2022-01-30,4,0,NA,0,NA,"GEO"
"438",2022-01-30,5,0,NA,0,NA,"GEO"
"439",2022-01-30,6,1,0,0,"LTSA","GEO"
"440",2022-01-30,7,1,0,0,NA,"GEO"
"441",2022-01-30,8,0,NA,0,NA,"GEO"
"442",2022-01-30,9,1,0,0,"LTSA","GEO"
"443",2022-01-30,10,0,NA,0,NA,"GEO"
"444",2022-01-30,11,0,NA,0,NA,"GEO"
"445",2022-01-30,12,0,NA,0,NA,"GEO"
"446",2022-01-30,13,0,NA,0,NA,"GEO"
"447",2022-01-30,14,0,NA,0,NA,"GEO"
"448",2022-01-30,15,0,NA,0,NA,"GEO"
"449",2022-01-30,16,0,NA,0,NA,"GEO"
"450",2022-01-30,17,0,NA,0,NA,"GEO"
"451",2022-01-30,18,0,NA,0,NA,"GEO"
"452",2022-01-30,19,0,NA,0,NA,"GEO"
"453",2022-01-30,20,0,NA,0,NA,"GEO"
"454",2022-01-30,21,0,NA,0,NA,"GEO"
"455",2022-01-30,22,0,NA,0,NA,"GEO"
"456",2022-01-30,23,0,NA,0,NA,"GEO"
"457",2022-01-31,0,0,NA,0,NA,"GEO"
"458",2022-01-31,1,0,NA,0,NA,"GEO"
"459",2022-01-31,2,0,NA,0,NA,"GEO"
"460",2022-01-31,3,0,NA,0,NA,"GEO"
"461",2022-01-31,4,0,NA,0,NA,"GEO"
"462",2022-01-31,5,0,NA,0,NA,"GEO"
"463",2022-01-31,6,0,NA,0,NA,"GEO"
"464",2022-01-31,7,0,NA,0,NA,"GEO"
"465",2022-01-31,8,0,NA,0,NA,"GEO"
"466",2022-01-31,9,0,NA,0,NA,"GEO"
"467",2022-01-31,10,0,NA,0,NA,"GEO"
"468",2022-01-31,11,0,NA,0,NA,"GEO"
"469",2022-01-31,12,0,NA,0,NA,"GEO"
"470",2022-01-31,13,0,NA,0,NA,"GEO"
"471",2022-01-31,14,0,NA,0,NA,"GEO"
"472",2022-01-31,15,0,NA,0,NA,"GEO"
"473",2022-01-31,16,0,NA,0,NA,"GEO"
"474",2022-01-31,17,0,NA,0,NA,"GEO"
"475",2022-01-31,18,0,NA,0,NA,"GEO"
"476",2022-01-31,19,0,NA,0,NA,"GEO"
"477",2022-01-31,20,0,NA,0,NA,"GEO"
"478",2022-01-31,21,0,NA,0,NA,"GEO"
"479",2022-01-31,22,0,NA,0,NA,"GEO"
"480",2022-01-31,23,0,NA,0,NA,"GEO"
"481",2022-02-01,0,0,NA,0,NA,"GEO"
"482",2022-02-01,1,0,NA,0,NA,"GEO"
