"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 27880.975597375 30057.073150237 20.982 1563.189 "2022/3/24" "11:36:35.9756" "12:12:51.0732" 2176.0976 "Transit" NA NA "2022/3/24"
2 "Spectrogram 1" 1 37067.707315718 40307.121931182 22.255 1298.22 "2022/3/24" "14:09:41.7073" "15:03:41.1219" 3239.4146 "Transit" NA NA "2022/3/24"
3 "Spectrogram 1" 1 50793.780469428 53304.365835908 22.255 4747.774 "2022/3/24" "17:58:26.7805" "18:40:16.3658" 2510.5854 "Transit" NA NA "2022/3/24"
4 "Spectrogram 1" 1 65127.097548696 68916.317072324 23.605 24000 "2022/3/24" "21:57:18.0975" "23:00:27.3171" 3789.2195 "Transit" NA NA "2022/3/24"
5 "Spectrogram 1" 1 69290.024387348 70965.926819902 31.474 3881.743 "2022/3/24" "23:06:41.0244" "23:34:37.9268" 1675.9024 "Transit" NA NA "2022/3/24"
1 "Spectrogram 1" 1 16592.048771223 20908.829258706 31.474 3353.116 "2022/3/25" "8:28:18.0488" "9:40:14.8293" 4316.7805 "Transit" NA NA "2022/3/25"
2 "Spectrogram 1" 1 30574.975601541 38606.48778584 20.982 24000 "2022/3/25" "12:21:20.9756" "14:35:11.4878" 8031.5122 "Transit" NA NA "2022/3/25"
3 "Spectrogram 1" 1 54095.853645359 60819.146323391 51.402 1636.627 "2022/3/25" "18:53:19.8536" "20:45:22.1463" 6723.2927 "Transit" NA NA "2022/3/25"
4 "Spectrogram 1" 1 83298.804870664 85821.439006284 115.403 1647.118 "2022/3/26" "3:00:01.8049" "3:42:03.4390" 2522.6341 "Transit" NA NA "2022/3/25"
1 "Spectrogram 1" 1 20456.634133537 22461.95119961 20.982 3857.567 "2022/3/26" "9:32:33.6341" "10:05:57.9512" 2005.3171 "Transit" NA NA "2022/3/26"
2 "Spectrogram 1" 1 23202.951216277 25386.365841463 29.674 2381.502 "2022/3/26" "10:18:18.9512" "10:54:42.3658" 2183.4146 "Transit" NA NA "2022/3/26"
3 "Spectrogram 1" 1 36383.487787923 39276.36583938 29.674 3210.307 "2022/3/26" "13:57:59.4878" "14:46:12.3658" 2892.8781 "Transit" NA NA "2022/3/26"
1 "Spectrogram 1" 1 22617.804871358 24487.609739245 31.474 2475.923 "2022/3/27" "10:08:24.8049" "10:39:34.6097" 1869.8049 "Transit" NA NA "2022/3/27"
2 "Spectrogram 1" 1 56806.999995139 59534.80485747 52.456 2848.665 "2022/3/27" "19:38:12.0000" "20:23:40.8049" 2727.8049 "Transit" NA NA "2022/3/27"
3 "Spectrogram 1" 1 60008.243891531 62801.317057741 20.982 2654.273 "2022/3/27" "20:31:33.2439" "21:18:06.3171" 2793.0732 "Transit" NA NA "2022/3/27"
1 "Spectrogram 1" 1 12875.254645277 15524.795018232 18.293 3000 "2022/3/28" "7:25:53.2546" "8:10:02.7950" 2649.5404 "Transit" "" "LTSA" "2022/3/28"
2 "Spectrogram 1" 1 84375.813653507 86394.460979167 21.558 4146.341 "2022/3/29" "3:17:30.8137" "3:51:09.4610" 2018.6473 "Transit" "yes" "LTSA" "2022/3/28"
1 "Spectrogram 1" 1 4354.097547307 8131.756077913 37.092 2002.967 "2022/3/29" "5:03:42.0975" "6:06:39.7561" 3777.6585 "Transit" "" "" "2022/3/29"
2 "Spectrogram 1" 1 14306.439022951 16895.658516717 14.837 1028.137 "2022/3/29" "7:49:34.4390" "8:32:43.6585" 2589.2195 "Transit" "" "" "2022/3/29"
3 "Spectrogram 1" 1 19516.951203777 21211.731701677 22.255 1028.137 "2022/3/29" "9:16:24.9512" "9:44:39.7317" 1694.7805 "Transit" "" "" "2022/3/29"
4 "Spectrogram 1" 1 41562.829267734 45795.316991074 37.092 2848.665 "2022/3/29" "15:23:49.8293" "16:34:20.3170" 4232.4877 "Transit" "" "" "2022/3/29"
5 "Spectrogram 1" 1 61794.536570952 64776.24389917 10.491 24000 "2022/3/29" "21:00:59.5366" "21:50:41.2439" 2981.7073 "Transit" "" "" "2022/3/29"
7 "Spectrogram 1" 1 0 1388.794959899 73.171 2378.049 "2022/3/29" "3:51:08.0000" "4:14:16.7950" 1388.795 "Transit" "yes" "LTSA" "2022/3/29"
6 "Spectrogram 1" 1 78659.268285823 84197.121940904 163.205 4925.816 "2022/3/30" "1:42:04.2683" "3:14:21.1219" 5537.8537 "Transit" "" "" "2022/3/29"
1 "Spectrogram 1" 1 44170.536582757 46398.731690566 14.837 24000 "2022/3/30" "16:07:06.5366" "16:44:14.7317" 2228.1951 "Transit" NA NA "2022/3/30"
1 "Spectrogram 1" 1 19717.00619648 26404.062110637 20.534 24000 "2022/3/31" "9:19:24.0062" "11:10:50.0621" 6687.0559 "Transit" NA NA "2022/3/31"
2 "Spectrogram 1" 1 28259.503089907 36745.440989687 43.559 5517.466 "2022/3/31" "11:41:45.5031" "14:03:11.4410" 8485.9379 "Transit" NA NA "2022/3/31"
3 "Spectrogram 1" 1 53783.459608295 56605.546575686 123.203 3295.688 "2022/3/31" "18:47:08.4596" "19:34:10.5466" 2822.087 "Transit" NA NA "2022/3/31"
4 "Spectrogram 1" 1 63070.931661633 66633.366444423 30.801 4599.589 "2022/3/31" "21:21:55.9317" "22:21:17.3664" 3562.4348 "Transit" NA NA "2022/3/31"
5 "Spectrogram 1" 1 67012.385077614 71053.217376812 82.136 2689.938 "2022/3/31" "22:27:36.3851" "23:34:57.2174" 4040.8323 "Transit" NA NA "2022/3/31"
6 "Spectrogram 1" 1 75509.409923952 79164.527944578 36.299 2591.757 "2022/4/1" "0:49:13.4099" "1:50:08.5279" 3655.118 "Transit" NA NA "2022/3/31"
1 "Spectrogram 1" 1 1295.8323125 4872.900612565 20.534 8450.434 "2022/4/1" "4:12:13.8323" "5:11:50.9006" 3577.0683 "Maneuver" "yes" "" "2022/4/1"
2 "Spectrogram 1" 1 36990.372653403 47384.086954891 87.118 4602.728 "2022/4/1" "14:07:07.3727" "17:00:19.0870" 10393.7143 "Transit" "" "" "2022/4/1"
3 "Spectrogram 1" 1 62779.105577666 68252.111792896 10.267 24000 "2022/4/1" "21:16:54.1056" "22:48:06.1118" 5473.0062 "Transit" "" "" "2022/4/1"
5 "Spectrogram 1" 1 19486.621104283 30659.031042818 42.683 7195.122 "2022/4/1" "9:15:24.6211" "12:21:35.0310" 11172.4099 "Transit" "" "LTSA" "2022/4/1"
4 "Spectrogram 1" 1 82675.329178041 86396.757645833 29.039 2657.095 "2022/4/2" "2:48:29.3292" "3:50:31.7576" 3721.4285 "Transit" "yes" "" "2022/4/1"
6 "Spectrogram 1" 1 77456.552784666 80536.677008023 487.805 8146.341 "2022/4/2" "1:21:30.5528" "2:12:51.6770" 3080.1242 "Maneuver" "" "LTSA" "2022/4/1"
1 "Spectrogram 1" 1 13399.826083967 26114.310546933 58.079 15934.292 "2022/4/2" "7:33:49.8261" "11:05:43.3105" 12714.4845 "Transit" NA "" "2022/4/2"
2 "Spectrogram 1" 1 30949.981364726 35945.42856272 21.779 3179.803 "2022/4/2" "12:26:19.9814" "13:49:34.4286" 4995.4472 "Transit" NA "" "2022/4/2"
3 "Spectrogram 1" 1 36810.900531315 45302.540275039 30.801 8043.884 "2022/4/2" "14:04:00.9005" "16:25:29.5403" 8491.6397 "Transit" NA "" "2022/4/2"
4 "Spectrogram 1" 1 57071.397499741 62798.75154912 37.104 4697.911 "2022/4/2" "19:41:38.3975" "21:17:05.7515" 5727.354 "Transit" NA "" "2022/4/2"
5 "Spectrogram 1" 1 70741.838508178 72891.105508178 8.946 23457.294 "2022/4/2" "23:29:27.8385" "0:05:16.1055" 2149.267 "Maneuver" NA "" "2022/4/2"
7 "Spectrogram 1" 1 399.913015942 1696.919227006 129.349 7864.407 "2022/4/2" "3:57:09.9130" "4:18:46.9192" 1297.0062 "Maneuver" NA "LTSA" "2022/4/2"
6 "Spectrogram 1" 1 80465.155266175 82094.658370665 22.585 1155.117 "2022/4/3" "2:11:31.1553" "2:38:40.6584" 1629.5031 "Transit" NA "" "2022/4/2"
1 "Spectrogram 1" 1 47259.801237629 48718.807448693 25.667 3266.92 "2022/4/3" "16:57:59.8012" "17:22:18.8074" 1459.0062 "Maneuver" NA NA "2022/4/3"
2 "Spectrogram 1" 1 54005.720495885 54437.049676009 20.534 19876.797 "2022/4/3" "18:50:25.7205" "18:57:36.0497" 431.3292 "Transit" NA NA "2022/4/3"
3 "Spectrogram 1" 1 74346.366451281 76767.534155642 12.32 24000 "2022/4/4" "0:29:24.3665" "1:09:45.5342" 2421.1677 "Maneuver" NA NA "2022/4/3"
1 "Spectrogram 1" 1 74651.055895406 76727.316749664 18.15 2482.86 "2022/4/5" "0:34:20.0559" "1:08:56.3167" 2076.2609 "Transit" NA NA "2022/4/5"
1 "Spectrogram 1" 1 8338.919237422 12653.217380978 50.819 2816.811 "2022/4/5" "6:09:03.9192" "7:20:58.2174" 4314.2981 "Transit" NA NA "2022/4/5"
2 "Spectrogram 1" 1 51792.211171998 53246.521731431 21.779 2707.914 "2022/4/5" "18:13:14.2112" "18:37:29.5217" 1454.3106 "Transit" NA NA "2022/4/5"
1 "Spectrogram 1" 1 12656.422348163 15601.267065321 41.068 8644.764 "2022/4/6" "7:20:52.4223" "8:09:57.2671" 2944.8447 "Transit" NA NA "2022/4/6"
2 "Spectrogram 1" 1 42201.527944578 44981.242227316 43.559 22186.02 "2022/4/6" "15:33:16.5279" "16:19:34.2422" 2779.7143 "Transit" NA NA "2022/4/6"
3 "Spectrogram 1" 1 58364.782598188 62778.136630901 29.039 21953.705 "2022/4/6" "20:02:37.7826" "21:16:11.1366" 4413.354 "Maneuver" NA NA "2022/4/6"
4 "Spectrogram 1" 1 67437.403717055 73163.304331703 50.819 3687.99 "2022/4/6" "22:33:49.4037" "0:09:15.3043" 5725.9006 "Transit" NA NA "2022/4/6"
1 "Spectrogram 1" 1 23177.366444423 29593.863346183 71.869 20780.287 "2022/4/7" "10:16:02.3664" "12:02:59.8633" 6416.4969 "Transit" NA NA "2022/4/7"
2 "Spectrogram 1" 1 48992.267077821 57224.863335766 65.338 7695.413 "2022/4/7" "17:26:16.2671" "19:43:29.8633" 8232.5963 "Transit" NA NA "2022/4/7"
1 "Spectrogram 1" 1 21984.372653403 26270.720489635 130.677 2932.969 "2022/4/9" "9:55:53.3727" "11:07:19.7205" 4286.3478 "Transit" NA NA "2022/4/9"
2 "Spectrogram 1" 1 33083.192532557 38704.111792896 51.335 8944.102 "2022/4/9" "13:00:52.1925" "14:34:32.1118" 5620.9193 "Transit" NA NA "2022/4/9"
3 "Spectrogram 1" 1 78403.155259925 80720.571422024 21.779 2854.209 "2022/4/10" "1:36:09.1553" "2:14:47.5714" 2317.4162 "Transit" NA NA "2022/4/9"
1 "Spectrogram 1" 1 24406.732901346 26772.670796959 20.534 1724.846 "2022/4/10" "10:36:06.7329" "11:15:32.6708" 2365.9379 "Transit" NA NA "2022/4/10"
2 "Spectrogram 1" 1 37913.94409001 40534.95650999 94.378 2098.089 "2022/4/10" "14:21:14.9441" "15:04:55.9565" 2621.0124 "Transit" NA NA "2022/4/10"
3 "Spectrogram 1" 1 41721.726708967 47970.9689342 29.039 1081.714 "2022/4/10" "15:24:41.7267" "17:08:50.9689" 6249.2422 "Transit" NA NA "2022/4/10"
4 "Spectrogram 1" 1 81492.136631341 84264.248430047 15.4 24000 "2022/4/11" "2:27:30.1366" "3:13:42.2484" 2772.1118 "Transit" NA NA "2022/4/10"
1 "Spectrogram 1" 1 12474.857124702 15268.88198354 41.068 3121.15 "2022/4/11" "7:17:07.8571" "8:03:41.8820" 2794.0249 "Transit" NA NA "2022/4/11"
