"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"462",2022-01-24,5,0,NA,0,NA,"JSE"
"463",2022-01-24,6,0,NA,0,NA,"JSE"
"464",2022-01-24,7,0,NA,0,NA,"JSE"
"465",2022-01-24,8,0,NA,0,NA,"JSE"
"466",2022-01-24,9,0,NA,0,NA,"JSE"
"467",2022-01-24,10,0,NA,0,NA,"JSE"
"468",2022-01-24,11,0,NA,0,NA,"JSE"
"469",2022-01-24,12,0,NA,0,NA,"JSE"
"470",2022-01-24,13,0,NA,0,NA,"JSE"
"471",2022-01-24,14,0,NA,0,NA,"JSE"
"472",2022-01-24,15,0,NA,0,NA,"JSE"
"473",2022-01-24,16,0,NA,0,NA,"JSE"
"474",2022-01-24,17,0,NA,0,NA,"JSE"
"475",2022-01-24,18,0,NA,0,NA,"JSE"
"476",2022-01-24,19,0,NA,0,NA,"JSE"
"477",2022-01-24,20,0,NA,0,NA,"JSE"
"478",2022-01-24,21,0,NA,0,NA,"JSE"
"479",2022-01-24,22,0,NA,0,NA,"JSE"
"480",2022-01-24,23,0,NA,0,NA,"JSE"
"481",2022-01-25,0,0,NA,0,NA,"JSE"
"482",2022-01-25,1,0,NA,0,NA,"JSE"
"483",2022-01-25,2,0,NA,0,NA,"JSE"
"484",2022-01-25,3,0,NA,0,NA,"JSE"
"485",2022-01-25,4,0,NA,0,NA,"JSE"
"486",2022-01-25,5,0,NA,0,NA,"JSE"
"487",2022-01-25,6,0,NA,0,NA,"JSE"
"488",2022-01-25,7,0,NA,0,NA,"JSE"
"489",2022-01-25,8,0,NA,0,NA,"JSE"
"490",2022-01-25,9,0,NA,0,NA,"JSE"
"491",2022-01-25,10,0,NA,0,NA,"JSE"
"492",2022-01-25,11,0,NA,0,NA,"JSE"
"493",2022-01-25,12,0,NA,0,NA,"JSE"
