term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,TRMP202105:Th-MMP202002:Th,0,6.857142857142972,3.7000685798669,10.014217134419045,5.034227479328024e-10
npz_dep:Weekday,GMP202201:F-MMP202002:Th,0,6.632298136646108,2.9173789030247548,10.347217370267462,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:F-MMP202002:Th,0,3.919798136646031,0.43448250487889517,7.405113768413167,0.008394305015416825
npz_dep:Weekday,SWCMP202201:F-MMP202002:Th,0,4.096187025535,0.2836576282257246,7.908716422844276,0.017915414351778014
npz_dep:Weekday,TRMP202105:F-MMP202002:Th,0,6.8571428571429776,3.7000685798669055,10.014217134419049,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Sa-MMP202002:Th,0,6.632298136646064,2.9173789030247104,10.347217370267417,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Sa-MMP202002:Th,0,4.049440993788926,0.49627112401042606,7.602610863567427,0.006630844907114297
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:Th,0,4.096187025535002,0.2836576282257264,7.908716422844278,0.017915414351778347
npz_dep:Weekday,TRMP202105:Sa-MMP202002:Th,0,6.857142857142976,3.7000685798669037,10.014217134419049,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:Th,0,6.632298136646168,2.9173789030248143,10.347217370267522,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Su-MMP202002:Th,0,4.049440993788929,0.4962711240104287,7.602610863567429,0.006630844907114075
npz_dep:Weekday,SWCMP202201:Su-MMP202002:Th,0,4.096187025535003,0.28365762822572727,7.908716422844279,0.017915414351778458
npz_dep:Weekday,TRMP202105:Su-MMP202002:Th,0,6.8571428571429776,3.7000685798669055,10.014217134419049,5.034227479328024e-10
npz_dep:Weekday,MMP202002:F-SWCMP202201:Th,0,-4.0961870255349835,-7.908716422844259,-0.2836576282257077,0.017915414351778902
npz_dep:Weekday,MMP202002:Sa-SWCMP202201:Th,0,-4.0981746031747495,-7.8580543466848916,-0.33829485966460693,0.014240325749877103
npz_dep:Weekday,MMP202002:Su-SWCMP202201:Th,0,-4.0972222222223715,-7.882421307322449,-0.31202313712229435,0.015924817549702097
npz_dep:Weekday,MMP202002:F-TRMP202105:Th,0,-6.857142857142962,-10.014217134419034,-3.7000685798668895,5.034227479328024e-10
npz_dep:Weekday,MMP202002:Sa-TRMP202105:Th,0,-6.8591304347827275,-9.95241885853967,-3.7658420110257853,5.031673966371386e-10
npz_dep:Weekday,MMP202002:Su-TRMP202105:Th,0,-6.85817805383035,-9.98219305071069,-3.7341630569500097,5.032555483452938e-10
npz_dep:Weekday,MMP202002:F-GMP202201:F,0,-6.632298136646098,-10.347217370267451,-2.917378903024744,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:Sa-GMP202201:F,0,-6.6342857142858636,-10.295151758357996,-2.9734196702137323,5.7916001994229305e-9
npz_dep:Weekday,MMP202002:Su-GMP202201:F,0,-6.633333333333486,-10.320198752741264,-2.9464679139257064,7.837997917370387e-9
npz_dep:Weekday,MMP202002:F-JMP202201:F,0,-3.9197981366460195,-7.405113768413155,-0.4344825048788836,0.00839430501541627
npz_dep:Weekday,MMP202002:Sa-JMP202201:F,0,-3.9217857142857864,-7.349429268296445,-0.49414216027512703,0.0061737712159288805
