term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,GMP202201:Th-TRMP202105:W,0,-0.2608695652173891,-0.4449315813512075,-0.07680754908357071,4.2864462084790667e-5
npz_dep:Weekday,JMP202201:Th-TRMP202105:W,0,-0.2608695652173907,-0.43355547888136425,-0.08818365155341712,6.0962175073564495e-6
npz_dep:Weekday,MMP202002:Th-TRMP202105:W,0,-0.2608695652173914,-0.41729220054698635,-0.10444692988779644,1.7828506604367078e-7
npz_dep:Weekday,SWCMP202201:Th-TRMP202105:W,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,GMP202201:F-TRMP202105:W,0,-0.260869565217388,-0.44493158135120636,-0.07680754908356965,4.2864462084679644e-5
npz_dep:Weekday,JMP202201:F-TRMP202105:W,0,-0.2608695652173907,-0.43355547888136425,-0.08818365155341712,6.0962175073564495e-6
npz_dep:Weekday,MMP202002:F-TRMP202105:W,0,-0.2608695652173914,-0.41729220054698635,-0.10444692988779644,1.7828506604367078e-7
npz_dep:Weekday,SWCMP202201:F-TRMP202105:W,0,-0.26086956521738863,-0.4497678435668022,-0.07197128686797502,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Sa-TRMP202105:W,0,-0.2608695652173878,-0.44493158135120614,-0.07680754908356943,4.286446208456862e-5
npz_dep:Weekday,JMP202201:Sa-TRMP202105:W,0,-0.2608695652173907,-0.43691743295524077,-0.08482169747954058,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Sa-TRMP202105:W,0,-0.26086956521739146,-0.41413182152897404,-0.10760730890580888,7.924881229026681e-8
npz_dep:Weekday,SWCMP202201:Sa-TRMP202105:W,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Su-TRMP202105:W,0,-0.26086956521738675,-0.44493158135120514,-0.07680754908356838,4.286446208434658e-5
npz_dep:Weekday,JMP202201:Su-TRMP202105:W,0,-0.26086956521739074,-0.4369174329552409,-0.08482169747954063,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Su-TRMP202105:W,0,-0.2608695652173914,-0.41565422205569086,-0.10608490837909196,1.1776568153987199e-7
npz_dep:Weekday,SWCMP202201:Su-TRMP202105:W,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Th-GMP202201:Th,0,0.260869565217389,0.07680754908357065,0.44493158135120736,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:F-GMP202201:Th,0,0.2608695652173891,0.07680754908357071,0.4449315813512075,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Sa-GMP202201:Th,0,0.2608695652173891,0.07680754908357071,0.4449315813512075,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Su-GMP202201:Th,0,0.2608695652173891,0.07680754908357071,0.4449315813512075,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Th-JMP202201:Th,0,0.26086956521739063,0.08818365155341706,0.4335554788813642,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:F-JMP202201:Th,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Sa-JMP202201:Th,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Su-JMP202201:Th,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Th-MMP202002:Th,0,0.26086956521739135,0.10444692988779639,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:F-MMP202002:Th,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Sa-MMP202002:Th,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Su-MMP202002:Th,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Th-SWCMP202201:Th,0,0.2608695652173885,0.07197128686797491,0.4497678435668021,8.857205738699303e-5
