Dep,Weekday,ves_yn,network,npz_id,Site_ID,Date_noyr,Begin_Date_loc,n_hours,name,Perc_per_hour
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-05-11,2019-05-11,23,freq,0.9583333333333334
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-05-18,2019-05-18,14,freq,0.5833333333333334
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-05-25,2019-05-25,12,freq,0.5
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-06-01,2019-06-01,23,freq,0.9583333333333334
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-06-08,2019-06-08,14,freq,0.5833333333333334
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-06-15,2019-06-15,10,freq,0.4166666666666667
CGMP_201904_CG,Sa,N,Temperate East,CGMP,CG,2000-06-22,2019-06-22,22,freq,0.9166666666666666
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-04-20,2019-04-20,9,freq,0.375
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-04-27,2019-04-27,2,freq,0.08333333333333333
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-05-04,2019-05-04,2,freq,0.08333333333333333
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-05-11,2019-05-11,1,freq,0.041666666666666664
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-05-18,2019-05-18,10,freq,0.4166666666666667
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-05-25,2019-05-25,12,freq,0.5
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-06-01,2019-06-01,1,freq,0.041666666666666664
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-06-08,2019-06-08,10,freq,0.4166666666666667
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-06-15,2019-06-15,14,freq,0.5833333333333334
CGMP_201904_CG,Sa,Y,Temperate East,CGMP,CG,2000-06-22,2019-06-22,2,freq,0.08333333333333333
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-04-14,2019-04-14,24,freq,1
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-04-21,2019-04-21,18,freq,0.75
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-04-28,2019-04-28,15,freq,0.625
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-05-05,2019-05-05,23,freq,0.9583333333333334
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-05-12,2019-05-12,24,freq,1
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-05-19,2019-05-19,12,freq,0.5
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-05-26,2019-05-26,19,freq,0.7916666666666666
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-06-02,2019-06-02,22,freq,0.9166666666666666
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-06-09,2019-06-09,14,freq,0.5833333333333334
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-06-16,2019-06-16,17,freq,0.7083333333333334
CGMP_201904_CG,Su,N,Temperate East,CGMP,CG,2000-06-23,2019-06-23,22,freq,0.9166666666666666
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-04-21,2019-04-21,6,freq,0.25
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-04-28,2019-04-28,9,freq,0.375
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-05-05,2019-05-05,1,freq,0.041666666666666664
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-05-19,2019-05-19,12,freq,0.5
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-05-26,2019-05-26,5,freq,0.20833333333333334
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-06-02,2019-06-02,2,freq,0.08333333333333333
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-06-09,2019-06-09,10,freq,0.4166666666666667
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-06-16,2019-06-16,7,freq,0.2916666666666667
CGMP_201904_CG,Su,Y,Temperate East,CGMP,CG,2000-06-23,2019-06-23,2,freq,0.08333333333333333
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-04-11,2019-04-11,24,freq,1
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-04-18,2019-04-18,21,freq,0.875
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-04-25,2019-04-25,14,freq,0.5833333333333334
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-05-02,2019-05-02,22,freq,0.9166666666666666
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-05-09,2019-05-09,18,freq,0.75
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-05-16,2019-05-16,20,freq,0.8333333333333334
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-05-23,2019-05-23,14,freq,0.5833333333333334
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-05-30,2019-05-30,23,freq,0.9583333333333334
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-06-06,2019-06-06,24,freq,1
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-06-13,2019-06-13,13,freq,0.5416666666666666
CGMP_201904_CG,R,N,Temperate East,CGMP,CG,2000-06-20,2019-06-20,20,freq,0.8333333333333334
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-04-18,2019-04-18,3,freq,0.125
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-04-25,2019-04-25,10,freq,0.4166666666666667
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-05-02,2019-05-02,2,freq,0.08333333333333333
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-05-09,2019-05-09,6,freq,0.25
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-05-16,2019-05-16,4,freq,0.16666666666666666
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-05-23,2019-05-23,10,freq,0.4166666666666667
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-05-30,2019-05-30,1,freq,0.041666666666666664
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-06-13,2019-06-13,11,freq,0.4583333333333333
CGMP_201904_CG,R,Y,Temperate East,CGMP,CG,2000-06-20,2019-06-20,4,freq,0.16666666666666666
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-04-16,2019-04-16,24,freq,1
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-04-23,2019-04-23,19,freq,0.7916666666666666
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-04-30,2019-04-30,16,freq,0.6666666666666666
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-05-07,2019-05-07,17,freq,0.7083333333333334
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-05-14,2019-05-14,11,freq,0.4583333333333333
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-05-21,2019-05-21,17,freq,0.7083333333333334
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-05-28,2019-05-28,22,freq,0.9166666666666666
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-06-04,2019-06-04,24,freq,1
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-06-11,2019-06-11,13,freq,0.5416666666666666
CGMP_201904_CG,T,N,Temperate East,CGMP,CG,2000-06-18,2019-06-18,20,freq,0.8333333333333334
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-04-23,2019-04-23,5,freq,0.20833333333333334
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-04-30,2019-04-30,8,freq,0.3333333333333333
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-05-07,2019-05-07,7,freq,0.2916666666666667
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-05-14,2019-05-14,13,freq,0.5416666666666666
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-05-21,2019-05-21,7,freq,0.2916666666666667
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-05-28,2019-05-28,2,freq,0.08333333333333333
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-06-11,2019-06-11,11,freq,0.4583333333333333
CGMP_201904_CG,T,Y,Temperate East,CGMP,CG,2000-06-18,2019-06-18,4,freq,0.16666666666666666
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-04-17,2019-04-17,17,freq,0.7083333333333334
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-04-24,2019-04-24,16,freq,0.6666666666666666
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-05-01,2019-05-01,17,freq,0.7083333333333334
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-05-08,2019-05-08,16,freq,0.6666666666666666
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-05-15,2019-05-15,22,freq,0.9166666666666666
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-05-22,2019-05-22,13,freq,0.5416666666666666
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-05-29,2019-05-29,21,freq,0.875
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-06-05,2019-06-05,23,freq,0.9583333333333334
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-06-12,2019-06-12,18,freq,0.75
CGMP_201904_CG,W,N,Temperate East,CGMP,CG,2000-06-19,2019-06-19,24,freq,1
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-04-17,2019-04-17,7,freq,0.2916666666666667
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-04-24,2019-04-24,8,freq,0.3333333333333333
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-05-01,2019-05-01,7,freq,0.2916666666666667
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-05-08,2019-05-08,8,freq,0.3333333333333333
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-05-15,2019-05-15,2,freq,0.08333333333333333
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-05-22,2019-05-22,11,freq,0.4583333333333333
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-05-29,2019-05-29,3,freq,0.125
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-06-05,2019-06-05,1,freq,0.041666666666666664
CGMP_201904_CG,W,Y,Temperate East,CGMP,CG,2000-06-12,2019-06-12,6,freq,0.25
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-09-11,2020-09-11,21,freq,0.875
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-09-18,2020-09-18,21,freq,0.875
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-09-25,2020-09-25,20,freq,0.8333333333333334
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-10-02,2020-10-02,23,freq,0.9583333333333334
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-10-09,2020-10-09,18,freq,0.75
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-10-16,2020-10-16,23,freq,0.9583333333333334
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-10-23,2020-10-23,22,freq,0.9166666666666666
DAMPIER_202009_DNE,F,N,Northwest,DMP,DNE,2000-10-30,2020-10-30,20,freq,0.8333333333333334
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-09-11,2020-09-11,3,freq,0.125
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-09-18,2020-09-18,3,freq,0.125
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-09-25,2020-09-25,4,freq,0.16666666666666666
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-10-02,2020-10-02,1,freq,0.041666666666666664
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-10-09,2020-10-09,6,freq,0.25
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-10-16,2020-10-16,1,freq,0.041666666666666664
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-10-23,2020-10-23,2,freq,0.08333333333333333
DAMPIER_202009_DNE,F,Y,Northwest,DMP,DNE,2000-10-30,2020-10-30,4,freq,0.16666666666666666
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-09-14,2020-09-14,23,freq,0.9583333333333334
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-09-21,2020-09-21,22,freq,0.9166666666666666
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-09-28,2020-09-28,22,freq,0.9166666666666666
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-10-05,2020-10-05,24,freq,1
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-10-12,2020-10-12,21,freq,0.875
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-10-19,2020-10-19,23,freq,0.9583333333333334
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-10-26,2020-10-26,23,freq,0.9583333333333334
DAMPIER_202009_DNE,M,N,Northwest,DMP,DNE,2000-11-02,2020-11-02,22,freq,0.9166666666666666
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-09-14,2020-09-14,1,freq,0.041666666666666664
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-09-21,2020-09-21,2,freq,0.08333333333333333
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-09-28,2020-09-28,2,freq,0.08333333333333333
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-10-12,2020-10-12,3,freq,0.125
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-10-19,2020-10-19,1,freq,0.041666666666666664
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-10-26,2020-10-26,1,freq,0.041666666666666664
DAMPIER_202009_DNE,M,Y,Northwest,DMP,DNE,2000-11-02,2020-11-02,2,freq,0.08333333333333333
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-09-12,2020-09-12,21,freq,0.875
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-09-19,2020-09-19,24,freq,1
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-09-26,2020-09-26,22,freq,0.9166666666666666
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-10-03,2020-10-03,21,freq,0.875
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-10-10,2020-10-10,22,freq,0.9166666666666666
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-10-17,2020-10-17,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-10-24,2020-10-24,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Sa,N,Northwest,DMP,DNE,2000-10-31,2020-10-31,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-09-12,2020-09-12,3,freq,0.125
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-09-26,2020-09-26,2,freq,0.08333333333333333
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-10-03,2020-10-03,3,freq,0.125
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-10-10,2020-10-10,2,freq,0.08333333333333333
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-10-17,2020-10-17,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-10-24,2020-10-24,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Sa,Y,Northwest,DMP,DNE,2000-10-31,2020-10-31,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-09-13,2020-09-13,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-09-20,2020-09-20,21,freq,0.875
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-09-27,2020-09-27,20,freq,0.8333333333333334
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-10-04,2020-10-04,22,freq,0.9166666666666666
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-10-11,2020-10-11,24,freq,1
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-10-18,2020-10-18,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-10-25,2020-10-25,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Su,N,Northwest,DMP,DNE,2000-11-01,2020-11-01,23,freq,0.9583333333333334
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-09-13,2020-09-13,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-09-20,2020-09-20,3,freq,0.125
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-09-27,2020-09-27,4,freq,0.16666666666666666
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-10-04,2020-10-04,2,freq,0.08333333333333333
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-10-18,2020-10-18,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-10-25,2020-10-25,1,freq,0.041666666666666664
DAMPIER_202009_DNE,Su,Y,Northwest,DMP,DNE,2000-11-01,2020-11-01,1,freq,0.041666666666666664
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-09-10,2020-09-10,23,freq,0.9583333333333334
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-09-17,2020-09-17,23,freq,0.9583333333333334
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-09-24,2020-09-24,18,freq,0.75
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-10-01,2020-10-01,14,freq,0.5833333333333334
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-10-08,2020-10-08,21,freq,0.875
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-10-15,2020-10-15,24,freq,1
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-10-22,2020-10-22,23,freq,0.9583333333333334
DAMPIER_202009_DNE,R,N,Northwest,DMP,DNE,2000-10-29,2020-10-29,19,freq,0.7916666666666666
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-09-10,2020-09-10,1,freq,0.041666666666666664
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-09-17,2020-09-17,1,freq,0.041666666666666664
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-09-24,2020-09-24,6,freq,0.25
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-10-01,2020-10-01,10,freq,0.4166666666666667
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-10-08,2020-10-08,3,freq,0.125
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-10-22,2020-10-22,1,freq,0.041666666666666664
DAMPIER_202009_DNE,R,Y,Northwest,DMP,DNE,2000-10-29,2020-10-29,5,freq,0.20833333333333334
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-09-08,2020-09-08,2,freq,1
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-09-15,2020-09-15,20,freq,0.8333333333333334
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-09-22,2020-09-22,23,freq,0.9583333333333334
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-09-29,2020-09-29,19,freq,0.7916666666666666
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-10-06,2020-10-06,24,freq,1
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-10-13,2020-10-13,23,freq,0.9583333333333334
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-10-20,2020-10-20,21,freq,0.875
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-10-27,2020-10-27,22,freq,0.9166666666666666
DAMPIER_202009_DNE,T,N,Northwest,DMP,DNE,2000-11-03,2020-11-03,24,freq,1
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-09-15,2020-09-15,4,freq,0.16666666666666666
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-09-22,2020-09-22,1,freq,0.041666666666666664
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-09-29,2020-09-29,5,freq,0.20833333333333334
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-10-13,2020-10-13,1,freq,0.041666666666666664
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-10-20,2020-10-20,3,freq,0.125
DAMPIER_202009_DNE,T,Y,Northwest,DMP,DNE,2000-10-27,2020-10-27,2,freq,0.08333333333333333
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-09-09,2020-09-09,21,freq,0.875
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-09-16,2020-09-16,21,freq,0.875
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-09-23,2020-09-23,21,freq,0.875
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-09-30,2020-09-30,18,freq,0.75
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-10-07,2020-10-07,22,freq,0.9166666666666666
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-10-14,2020-10-14,21,freq,0.875
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-10-21,2020-10-21,24,freq,1
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-10-28,2020-10-28,22,freq,0.9166666666666666
DAMPIER_202009_DNE,W,N,Northwest,DMP,DNE,2000-11-04,2020-11-04,21,freq,0.9545454545454546
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-09-09,2020-09-09,3,freq,0.125
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-09-16,2020-09-16,3,freq,0.125
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-09-23,2020-09-23,3,freq,0.125
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-09-30,2020-09-30,6,freq,0.25
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-10-07,2020-10-07,2,freq,0.08333333333333333
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-10-14,2020-10-14,3,freq,0.125
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-10-28,2020-10-28,2,freq,0.08333333333333333
DAMPIER_202009_DNE,W,Y,Northwest,DMP,DNE,2000-11-04,2020-11-04,1,freq,0.045454545454545456
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-09-11,2020-09-11,17,freq,0.7083333333333334
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-09-18,2020-09-18,22,freq,0.9166666666666666
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-09-25,2020-09-25,16,freq,0.6666666666666666
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-10-02,2020-10-02,22,freq,0.9166666666666666
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-10-09,2020-10-09,15,freq,0.625
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-10-16,2020-10-16,21,freq,0.875
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-10-23,2020-10-23,21,freq,0.875
DAMPIER_202009_DSW,F,N,Northwest,DMP,DSW,2000-10-30,2020-10-30,21,freq,0.875
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-09-11,2020-09-11,7,freq,0.2916666666666667
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-09-18,2020-09-18,2,freq,0.08333333333333333
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-09-25,2020-09-25,8,freq,0.3333333333333333
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-10-02,2020-10-02,2,freq,0.08333333333333333
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-10-09,2020-10-09,9,freq,0.375
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-10-16,2020-10-16,3,freq,0.125
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-10-23,2020-10-23,3,freq,0.125
DAMPIER_202009_DSW,F,Y,Northwest,DMP,DSW,2000-10-30,2020-10-30,3,freq,0.125
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-09-14,2020-09-14,21,freq,0.875
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-09-21,2020-09-21,21,freq,0.875
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-09-28,2020-09-28,21,freq,0.875
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-10-05,2020-10-05,24,freq,1
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-10-12,2020-10-12,16,freq,0.6666666666666666
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-10-19,2020-10-19,21,freq,0.875
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-10-26,2020-10-26,23,freq,0.9583333333333334
DAMPIER_202009_DSW,M,N,Northwest,DMP,DSW,2000-11-02,2020-11-02,22,freq,0.9166666666666666
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-09-14,2020-09-14,3,freq,0.125
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-09-21,2020-09-21,3,freq,0.125
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-09-28,2020-09-28,3,freq,0.125
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-10-12,2020-10-12,8,freq,0.3333333333333333
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-10-19,2020-10-19,3,freq,0.125
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-10-26,2020-10-26,1,freq,0.041666666666666664
DAMPIER_202009_DSW,M,Y,Northwest,DMP,DSW,2000-11-02,2020-11-02,2,freq,0.08333333333333333
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-09-12,2020-09-12,18,freq,0.75
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-09-19,2020-09-19,24,freq,1
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-09-26,2020-09-26,21,freq,0.875
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-10-03,2020-10-03,22,freq,0.9166666666666666
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-10-10,2020-10-10,19,freq,0.7916666666666666
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-10-17,2020-10-17,23,freq,0.9583333333333334
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-10-24,2020-10-24,20,freq,0.8333333333333334
DAMPIER_202009_DSW,Sa,N,Northwest,DMP,DSW,2000-10-31,2020-10-31,21,freq,0.875
DAMPIER_202009_DSW,Sa,Y,Northwest,DMP,DSW,2000-09-12,2020-09-12,6,freq,0.25
DAMPIER_202009_DSW,Sa,Y,Northwest,DMP,DSW,2000-09-26,2020-09-26,3,freq,0.125
